Country Name,Country Code,Year,Gender,Value
Tonga,TON,1962,Male,
South Asia (IDA & IBRD),TSA,1962,Male,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1962,Male,
Trinidad and Tobago,TTO,1962,Male,
Tunisia,TUN,1962,Male,
Turkiye,TUR,1962,Male,
Tuvalu,TUV,1962,Male,
Tanzania,TZA,1962,Male,
Uganda,UGA,1962,Male,
Ukraine,UKR,1962,Male,
Upper middle income,UMC,1962,Male,
Uruguay,URY,1962,Male,
United States,USA,1962,Male,
Uzbekistan,UZB,1962,Male,
St. Vincent and the Grenadines,VCT,1962,Male,
"Venezuela, RB",VEN,1962,Male,
British Virgin Islands,VGB,1962,Male,
Virgin Islands (U.S.),VIR,1962,Male,
Viet Nam,VNM,1962,Male,
Vanuatu,VUT,1962,Male,
World,WLD,1962,Male,
Samoa,WSM,1962,Male,
Kosovo,XKX,1962,Male,
"Yemen, Rep.",YEM,1962,Male,
South Africa,ZAF,1962,Male,
Zambia,ZMB,1962,Male,
Zimbabwe,ZWE,1962,Male,
Aruba,ABW,1963,Male,
Africa Eastern and Southern,AFE,1963,Male,
Afghanistan,AFG,1963,Male,
Africa Western and Central,AFW,1963,Male,
Angola,AGO,1963,Male,
Albania,ALB,1963,Male,
Andorra,AND,1963,Male,
Arab World,ARB,1963,Male,
United Arab Emirates,ARE,1963,Male,
Argentina,ARG,1963,Male,
Armenia,ARM,1963,Male,
American Samoa,ASM,1963,Male,
Antigua and Barbuda,ATG,1963,Male,
Australia,AUS,1963,Male,
Austria,AUT,1963,Male,
Azerbaijan,AZE,1963,Male,
Burundi,BDI,1963,Male,
Belgium,BEL,1963,Male,
Benin,BEN,1963,Male,
Burkina Faso,BFA,1963,Male,
Bangladesh,BGD,1963,Male,
Bulgaria,BGR,1963,Male,
Bahrain,BHR,1963,Male,
"Bahamas, The",BHS,1963,Male,
Bosnia and Herzegovina,BIH,1963,Male,
Belarus,BLR,1963,Male,
Belize,BLZ,1963,Male,
Bermuda,BMU,1963,Male,
Bolivia,BOL,1963,Male,
Brazil,BRA,1963,Male,
Barbados,BRB,1963,Male,
Brunei Darussalam,BRN,1963,Male,
Bhutan,BTN,1963,Male,
Botswana,BWA,1963,Male,
Central African Republic,CAF,1963,Male,
Canada,CAN,1963,Male,
Central Europe and the Baltics,CEB,1963,Male,
Switzerland,CHE,1963,Male,
Channel Islands,CHI,1963,Male,
Chile,CHL,1963,Male,
China,CHN,1963,Male,
Cote d'Ivoire,CIV,1963,Male,
Cameroon,CMR,1963,Male,
"Congo, Dem. Rep.",COD,1963,Male,
"Congo, Rep.",COG,1963,Male,
Colombia,COL,1963,Male,
Comoros,COM,1963,Male,
Cabo Verde,CPV,1963,Male,
Costa Rica,CRI,1963,Male,
Caribbean small states,CSS,1963,Male,
Cuba,CUB,1963,Male,
Curacao,CUW,1963,Male,
Cayman Islands,CYM,1963,Male,
Cyprus,CYP,1963,Male,
Czechia,CZE,1963,Male,
Germany,DEU,1963,Male,
Djibouti,DJI,1963,Male,
Dominica,DMA,1963,Male,
Denmark,DNK,1963,Male,
Dominican Republic,DOM,1963,Male,
Algeria,DZA,1963,Male,
East Asia & Pacific (excluding high income),EAP,1963,Male,
Early-demographic dividend,EAR,1963,Male,
East Asia & Pacific,EAS,1963,Male,
Europe & Central Asia (excluding high income),ECA,1963,Male,
Europe & Central Asia,ECS,1963,Male,
Ecuador,ECU,1963,Male,
"Egypt, Arab Rep.",EGY,1963,Male,
Euro area,EMU,1963,Male,
Eritrea,ERI,1963,Male,
Spain,ESP,1963,Male,
Estonia,EST,1963,Male,
Ethiopia,ETH,1963,Male,
European Union,EUU,1963,Male,
Fragile and conflict affected situations,FCS,1963,Male,
Finland,FIN,1963,Male,
Fiji,FJI,1963,Male,
France,FRA,1963,Male,
Faroe Islands,FRO,1963,Male,
"Micronesia, Fed. Sts.",FSM,1963,Male,
Gabon,GAB,1963,Male,
United Kingdom,GBR,1963,Male,
Georgia,GEO,1963,Male,
Ghana,GHA,1963,Male,
Gibraltar,GIB,1963,Male,
Guinea,GIN,1963,Male,
"Gambia, The",GMB,1963,Male,
Guinea-Bissau,GNB,1963,Male,
Equatorial Guinea,GNQ,1963,Male,
Greece,GRC,1963,Male,
Grenada,GRD,1963,Male,
Greenland,GRL,1963,Male,
Guatemala,GTM,1963,Male,
Guam,GUM,1963,Male,
Guyana,GUY,1963,Male,
High income,HIC,1963,Male,
"Hong Kong SAR, China",HKG,1963,Male,
Honduras,HND,1963,Male,
Heavily indebted poor countries (HIPC),HPC,1963,Male,
Croatia,HRV,1963,Male,
Haiti,HTI,1963,Male,
Hungary,HUN,1963,Male,
IBRD only,IBD,1963,Male,
IDA & IBRD total,IBT,1963,Male,
IDA total,IDA,1963,Male,
IDA blend,IDB,1963,Male,
Indonesia,IDN,1963,Male,
IDA only,IDX,1963,Male,
Isle of Man,IMN,1963,Male,
India,IND,1963,Male,
Not classified,INX,1963,Male,
Ireland,IRL,1963,Male,
"Iran, Islamic Rep.",IRN,1963,Male,
Iraq,IRQ,1963,Male,
Iceland,ISL,1963,Male,
Israel,ISR,1963,Male,
Italy,ITA,1963,Male,
Jamaica,JAM,1963,Male,
Jordan,JOR,1963,Male,
Japan,JPN,1963,Male,
Kazakhstan,KAZ,1963,Male,
Kenya,KEN,1963,Male,
Kyrgyz Republic,KGZ,1963,Male,
Cambodia,KHM,1963,Male,
Kiribati,KIR,1963,Male,
St. Kitts and Nevis,KNA,1963,Male,
"Korea, Rep.",KOR,1963,Male,
Kuwait,KWT,1963,Male,
Latin America & Caribbean (excluding high income),LAC,1963,Male,
Lao PDR,LAO,1963,Male,
Lebanon,LBN,1963,Male,
Liberia,LBR,1963,Male,
Libya,LBY,1963,Male,
St. Lucia,LCA,1963,Male,
Latin America & Caribbean,LCN,1963,Male,
Least developed countries: UN classification,LDC,1963,Male,
Low income,LIC,1963,Male,
Liechtenstein,LIE,1963,Male,
Sri Lanka,LKA,1963,Male,
Lower middle income,LMC,1963,Male,
Low & middle income,LMY,1963,Male,
Lesotho,LSO,1963,Male,
Late-demographic dividend,LTE,1963,Male,
Lithuania,LTU,1963,Male,
Luxembourg,LUX,1963,Male,
Latvia,LVA,1963,Male,
"Macao SAR, China",MAC,1963,Male,
St. Martin (French part),MAF,1963,Male,
Morocco,MAR,1963,Male,
Monaco,MCO,1963,Male,
Moldova,MDA,1963,Male,
Madagascar,MDG,1963,Male,
Maldives,MDV,1963,Male,
Middle East & North Africa,MEA,1963,Male,
Mexico,MEX,1963,Male,
Marshall Islands,MHL,1963,Male,
Middle income,MIC,1963,Male,
North Macedonia,MKD,1963,Male,
Mali,MLI,1963,Male,
Malta,MLT,1963,Male,
Myanmar,MMR,1963,Male,
Middle East & North Africa (excluding high income),MNA,1963,Male,
Montenegro,MNE,1963,Male,
Mongolia,MNG,1963,Male,
Northern Mariana Islands,MNP,1963,Male,
Mozambique,MOZ,1963,Male,
Mauritania,MRT,1963,Male,
Mauritius,MUS,1963,Male,
Malawi,MWI,1963,Male,
Malaysia,MYS,1963,Male,
North America,NAC,1963,Male,
Namibia,NAM,1963,Male,
New Caledonia,NCL,1963,Male,
Niger,NER,1963,Male,
Nigeria,NGA,1963,Male,
Nicaragua,NIC,1963,Male,
Netherlands,NLD,1963,Male,
Norway,NOR,1963,Male,
Nepal,NPL,1963,Male,
Nauru,NRU,1963,Male,
New Zealand,NZL,1963,Male,
OECD members,OED,1963,Male,
Oman,OMN,1963,Male,
Other small states,OSS,1963,Male,
Pakistan,PAK,1963,Male,
Panama,PAN,1963,Male,
Peru,PER,1963,Male,
Philippines,PHL,1963,Male,
Palau,PLW,1963,Male,
Papua New Guinea,PNG,1963,Male,
Poland,POL,1963,Male,
Pre-demographic dividend,PRE,1963,Male,
Puerto Rico,PRI,1963,Male,
"Korea, Dem. People's Rep.",PRK,1963,Male,
Portugal,PRT,1963,Male,
Paraguay,PRY,1963,Male,
West Bank and Gaza,PSE,1963,Male,
Pacific island small states,PSS,1963,Male,
Post-demographic dividend,PST,1963,Male,
French Polynesia,PYF,1963,Male,
Qatar,QAT,1963,Male,
Romania,ROU,1963,Male,
Russian Federation,RUS,1963,Male,
Rwanda,RWA,1963,Male,
South Asia,SAS,1963,Male,
Saudi Arabia,SAU,1963,Male,
Sudan,SDN,1963,Male,
Senegal,SEN,1963,Male,
Singapore,SGP,1963,Male,
Solomon Islands,SLB,1963,Male,
Sierra Leone,SLE,1963,Male,
El Salvador,SLV,1963,Male,
San Marino,SMR,1963,Male,
Somalia,SOM,1963,Male,
Serbia,SRB,1963,Male,
Sub-Saharan Africa (excluding high income),SSA,1963,Male,
South Sudan,SSD,1963,Male,
Sub-Saharan Africa,SSF,1963,Male,
Small states,SST,1963,Male,
Sao Tome and Principe,STP,1963,Male,
Suriname,SUR,1963,Male,
Slovak Republic,SVK,1963,Male,
Slovenia,SVN,1963,Male,
Sweden,SWE,1963,Male,
Eswatini,SWZ,1963,Male,
Sint Maarten (Dutch part),SXM,1963,Male,
Seychelles,SYC,1963,Male,
Syrian Arab Republic,SYR,1963,Male,
Turks and Caicos Islands,TCA,1963,Male,
Chad,TCD,1963,Male,
East Asia & Pacific (IDA & IBRD countries),TEA,1963,Male,
Europe & Central Asia (IDA & IBRD countries),TEC,1963,Male,
Togo,TGO,1963,Male,
Thailand,THA,1963,Male,
Tajikistan,TJK,1963,Male,
Turkmenistan,TKM,1963,Male,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,Male,
Timor-Leste,TLS,1963,Male,
Middle East & North Africa (IDA & IBRD countries),TMN,1963,Male,
Tonga,TON,1963,Male,
South Asia (IDA & IBRD),TSA,1963,Male,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1963,Male,
Trinidad and Tobago,TTO,1963,Male,
Tunisia,TUN,1963,Male,
Turkiye,TUR,1963,Male,
Tuvalu,TUV,1963,Male,
Tanzania,TZA,1963,Male,
Uganda,UGA,1963,Male,
Ukraine,UKR,1963,Male,
Upper middle income,UMC,1963,Male,
Uruguay,URY,1963,Male,
United States,USA,1963,Male,
Uzbekistan,UZB,1963,Male,
St. Vincent and the Grenadines,VCT,1963,Male,
"Venezuela, RB",VEN,1963,Male,
British Virgin Islands,VGB,1963,Male,
Virgin Islands (U.S.),VIR,1963,Male,
Viet Nam,VNM,1963,Male,
Vanuatu,VUT,1963,Male,
World,WLD,1963,Male,
Samoa,WSM,1963,Male,
Kosovo,XKX,1963,Male,
"Yemen, Rep.",YEM,1963,Male,
South Africa,ZAF,1963,Male,
Zambia,ZMB,1963,Male,
Zimbabwe,ZWE,1963,Male,
Aruba,ABW,1964,Male,
Africa Eastern and Southern,AFE,1964,Male,
Afghanistan,AFG,1964,Male,
Africa Western and Central,AFW,1964,Male,
Angola,AGO,1964,Male,
Albania,ALB,1964,Male,
Andorra,AND,1964,Male,
Arab World,ARB,1964,Male,
United Arab Emirates,ARE,1964,Male,
Argentina,ARG,1964,Male,
Armenia,ARM,1964,Male,
American Samoa,ASM,1964,Male,
Antigua and Barbuda,ATG,1964,Male,
Australia,AUS,1964,Male,
Austria,AUT,1964,Male,
Azerbaijan,AZE,1964,Male,
Burundi,BDI,1964,Male,
Belgium,BEL,1964,Male,
Benin,BEN,1964,Male,
Burkina Faso,BFA,1964,Male,
Bangladesh,BGD,1964,Male,
Bulgaria,BGR,1964,Male,
Bahrain,BHR,1964,Male,
"Bahamas, The",BHS,1964,Male,
Bosnia and Herzegovina,BIH,1964,Male,
Belarus,BLR,1964,Male,
Belize,BLZ,1964,Male,
Bermuda,BMU,1964,Male,
Bolivia,BOL,1964,Male,
Brazil,BRA,1964,Male,
Barbados,BRB,1964,Male,
Brunei Darussalam,BRN,1964,Male,
Bhutan,BTN,1964,Male,
Botswana,BWA,1964,Male,
Central African Republic,CAF,1964,Male,
Canada,CAN,1964,Male,
Central Europe and the Baltics,CEB,1964,Male,
Switzerland,CHE,1964,Male,
Channel Islands,CHI,1964,Male,
Chile,CHL,1964,Male,
China,CHN,1964,Male,
Cote d'Ivoire,CIV,1964,Male,
Cameroon,CMR,1964,Male,
"Congo, Dem. Rep.",COD,1964,Male,
"Congo, Rep.",COG,1964,Male,
Colombia,COL,1964,Male,
Comoros,COM,1964,Male,
Cabo Verde,CPV,1964,Male,
Costa Rica,CRI,1964,Male,
Caribbean small states,CSS,1964,Male,
Cuba,CUB,1964,Male,
Curacao,CUW,1964,Male,
Cayman Islands,CYM,1964,Male,
Cyprus,CYP,1964,Male,
Czechia,CZE,1964,Male,
Germany,DEU,1964,Male,
Djibouti,DJI,1964,Male,
Dominica,DMA,1964,Male,
Denmark,DNK,1964,Male,
Dominican Republic,DOM,1964,Male,
Algeria,DZA,1964,Male,
East Asia & Pacific (excluding high income),EAP,1964,Male,
Early-demographic dividend,EAR,1964,Male,
East Asia & Pacific,EAS,1964,Male,
Europe & Central Asia (excluding high income),ECA,1964,Male,
Europe & Central Asia,ECS,1964,Male,
Ecuador,ECU,1964,Male,
"Egypt, Arab Rep.",EGY,1964,Male,
Euro area,EMU,1964,Male,
Eritrea,ERI,1964,Male,
Spain,ESP,1964,Male,
Estonia,EST,1964,Male,
Ethiopia,ETH,1964,Male,
European Union,EUU,1964,Male,
Fragile and conflict affected situations,FCS,1964,Male,
Finland,FIN,1964,Male,
Fiji,FJI,1964,Male,
France,FRA,1964,Male,
Faroe Islands,FRO,1964,Male,
"Micronesia, Fed. Sts.",FSM,1964,Male,
Gabon,GAB,1964,Male,
United Kingdom,GBR,1964,Male,
Georgia,GEO,1964,Male,
Ghana,GHA,1964,Male,
Gibraltar,GIB,1964,Male,
Guinea,GIN,1964,Male,
"Gambia, The",GMB,1964,Male,
Guinea-Bissau,GNB,1964,Male,
Equatorial Guinea,GNQ,1964,Male,
Greece,GRC,1964,Male,
Grenada,GRD,1964,Male,
Greenland,GRL,1964,Male,
Guatemala,GTM,1964,Male,
Guam,GUM,1964,Male,
Guyana,GUY,1964,Male,
High income,HIC,1964,Male,
"Hong Kong SAR, China",HKG,1964,Male,
Honduras,HND,1964,Male,
Heavily indebted poor countries (HIPC),HPC,1964,Male,
Croatia,HRV,1964,Male,
Haiti,HTI,1964,Male,
Hungary,HUN,1964,Male,
IBRD only,IBD,1964,Male,
IDA & IBRD total,IBT,1964,Male,
IDA total,IDA,1964,Male,
IDA blend,IDB,1964,Male,
Indonesia,IDN,1964,Male,
IDA only,IDX,1964,Male,
Isle of Man,IMN,1964,Male,
India,IND,1964,Male,
Not classified,INX,1964,Male,
Ireland,IRL,1964,Male,
"Iran, Islamic Rep.",IRN,1964,Male,
Iraq,IRQ,1964,Male,
Iceland,ISL,1964,Male,
Israel,ISR,1964,Male,
Italy,ITA,1964,Male,
Jamaica,JAM,1964,Male,
Jordan,JOR,1964,Male,
Japan,JPN,1964,Male,
Kazakhstan,KAZ,1964,Male,
Kenya,KEN,1964,Male,
Kyrgyz Republic,KGZ,1964,Male,
Cambodia,KHM,1964,Male,
Kiribati,KIR,1964,Male,
St. Kitts and Nevis,KNA,1964,Male,
"Korea, Rep.",KOR,1964,Male,
Kuwait,KWT,1964,Male,
Latin America & Caribbean (excluding high income),LAC,1964,Male,
Lao PDR,LAO,1964,Male,
Lebanon,LBN,1964,Male,
Liberia,LBR,1964,Male,
Libya,LBY,1964,Male,
St. Lucia,LCA,1964,Male,
Latin America & Caribbean,LCN,1964,Male,
Least developed countries: UN classification,LDC,1964,Male,
Low income,LIC,1964,Male,
Liechtenstein,LIE,1964,Male,
Sri Lanka,LKA,1964,Male,
Lower middle income,LMC,1964,Male,
Low & middle income,LMY,1964,Male,
Lesotho,LSO,1964,Male,
Late-demographic dividend,LTE,1964,Male,
Lithuania,LTU,1964,Male,
Luxembourg,LUX,1964,Male,
Latvia,LVA,1964,Male,
"Macao SAR, China",MAC,1964,Male,
St. Martin (French part),MAF,1964,Male,
Morocco,MAR,1964,Male,
Monaco,MCO,1964,Male,
Moldova,MDA,1964,Male,
Madagascar,MDG,1964,Male,
Maldives,MDV,1964,Male,
Middle East & North Africa,MEA,1964,Male,
Mexico,MEX,1964,Male,
Marshall Islands,MHL,1964,Male,
Middle income,MIC,1964,Male,
North Macedonia,MKD,1964,Male,
Mali,MLI,1964,Male,
Malta,MLT,1964,Male,
Myanmar,MMR,1964,Male,
Middle East & North Africa (excluding high income),MNA,1964,Male,
Montenegro,MNE,1964,Male,
Mongolia,MNG,1964,Male,
Northern Mariana Islands,MNP,1964,Male,
Mozambique,MOZ,1964,Male,
Mauritania,MRT,1964,Male,
Mauritius,MUS,1964,Male,
Malawi,MWI,1964,Male,
Malaysia,MYS,1964,Male,
North America,NAC,1964,Male,
Namibia,NAM,1964,Male,
New Caledonia,NCL,1964,Male,
Niger,NER,1964,Male,
Nigeria,NGA,1964,Male,
Nicaragua,NIC,1964,Male,
Netherlands,NLD,1964,Male,
Norway,NOR,1964,Male,
Nepal,NPL,1964,Male,
Nauru,NRU,1964,Male,
New Zealand,NZL,1964,Male,
OECD members,OED,1964,Male,
Oman,OMN,1964,Male,
Other small states,OSS,1964,Male,
Pakistan,PAK,1964,Male,
Panama,PAN,1964,Male,
Peru,PER,1964,Male,
Philippines,PHL,1964,Male,
Palau,PLW,1964,Male,
Papua New Guinea,PNG,1964,Male,
Poland,POL,1964,Male,
Pre-demographic dividend,PRE,1964,Male,
Puerto Rico,PRI,1964,Male,
"Korea, Dem. People's Rep.",PRK,1964,Male,
Portugal,PRT,1964,Male,
Paraguay,PRY,1964,Male,
West Bank and Gaza,PSE,1964,Male,
Pacific island small states,PSS,1964,Male,
Post-demographic dividend,PST,1964,Male,
French Polynesia,PYF,1964,Male,
Qatar,QAT,1964,Male,
Romania,ROU,1964,Male,
Russian Federation,RUS,1964,Male,
Rwanda,RWA,1964,Male,
South Asia,SAS,1964,Male,
Saudi Arabia,SAU,1964,Male,
Sudan,SDN,1964,Male,
Senegal,SEN,1964,Male,
Singapore,SGP,1964,Male,
Solomon Islands,SLB,1964,Male,
Sierra Leone,SLE,1964,Male,
El Salvador,SLV,1964,Male,
San Marino,SMR,1964,Male,
Somalia,SOM,1964,Male,
Serbia,SRB,1964,Male,
Sub-Saharan Africa (excluding high income),SSA,1964,Male,
South Sudan,SSD,1964,Male,
Sub-Saharan Africa,SSF,1964,Male,
Small states,SST,1964,Male,
Sao Tome and Principe,STP,1964,Male,
Suriname,SUR,1964,Male,
Slovak Republic,SVK,1964,Male,
Slovenia,SVN,1964,Male,
Sweden,SWE,1964,Male,
Eswatini,SWZ,1964,Male,
Sint Maarten (Dutch part),SXM,1964,Male,
Seychelles,SYC,1964,Male,
Syrian Arab Republic,SYR,1964,Male,
Turks and Caicos Islands,TCA,1964,Male,
Chad,TCD,1964,Male,
East Asia & Pacific (IDA & IBRD countries),TEA,1964,Male,
Europe & Central Asia (IDA & IBRD countries),TEC,1964,Male,
Togo,TGO,1964,Male,
Thailand,THA,1964,Male,
Tajikistan,TJK,1964,Male,
Turkmenistan,TKM,1964,Male,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,Male,
Timor-Leste,TLS,1964,Male,
Middle East & North Africa (IDA & IBRD countries),TMN,1964,Male,
Tonga,TON,1964,Male,
South Asia (IDA & IBRD),TSA,1964,Male,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,Male,
Trinidad and Tobago,TTO,1964,Male,
Tunisia,TUN,1964,Male,
Turkiye,TUR,1964,Male,
Tuvalu,TUV,1964,Male,
Tanzania,TZA,1964,Male,
Uganda,UGA,1964,Male,
Ukraine,UKR,1964,Male,
Upper middle income,UMC,1964,Male,
Uruguay,URY,1964,Male,
United States,USA,1964,Male,
Uzbekistan,UZB,1964,Male,
St. Vincent and the Grenadines,VCT,1964,Male,
"Venezuela, RB",VEN,1964,Male,
British Virgin Islands,VGB,1964,Male,
Virgin Islands (U.S.),VIR,1964,Male,
Viet Nam,VNM,1964,Male,
Vanuatu,VUT,1964,Male,
World,WLD,1964,Male,
Samoa,WSM,1964,Male,
Kosovo,XKX,1964,Male,
"Yemen, Rep.",YEM,1964,Male,
South Africa,ZAF,1964,Male,
Zambia,ZMB,1964,Male,
Zimbabwe,ZWE,1964,Male,
Aruba,ABW,1965,Male,
Africa Eastern and Southern,AFE,1965,Male,
Afghanistan,AFG,1965,Male,
Africa Western and Central,AFW,1965,Male,
Angola,AGO,1965,Male,
Albania,ALB,1965,Male,
Andorra,AND,1965,Male,
Arab World,ARB,1965,Male,
United Arab Emirates,ARE,1965,Male,
Argentina,ARG,1965,Male,
Armenia,ARM,1965,Male,
American Samoa,ASM,1965,Male,
Antigua and Barbuda,ATG,1965,Male,
Australia,AUS,1965,Male,
Austria,AUT,1965,Male,
Azerbaijan,AZE,1965,Male,
Burundi,BDI,1965,Male,
Belgium,BEL,1965,Male,
Benin,BEN,1965,Male,
Burkina Faso,BFA,1965,Male,
Bangladesh,BGD,1965,Male,
Bulgaria,BGR,1965,Male,
Bahrain,BHR,1965,Male,
"Bahamas, The",BHS,1965,Male,
Bosnia and Herzegovina,BIH,1965,Male,
Belarus,BLR,1965,Male,
Belize,BLZ,1965,Male,
Bermuda,BMU,1965,Male,
Bolivia,BOL,1965,Male,
Brazil,BRA,1965,Male,
Barbados,BRB,1965,Male,
Brunei Darussalam,BRN,1965,Male,
Bhutan,BTN,1965,Male,
Botswana,BWA,1965,Male,
Central African Republic,CAF,1965,Male,
Canada,CAN,1965,Male,
Central Europe and the Baltics,CEB,1965,Male,
Switzerland,CHE,1965,Male,
Channel Islands,CHI,1965,Male,
Chile,CHL,1965,Male,
China,CHN,1965,Male,
Cote d'Ivoire,CIV,1965,Male,
Cameroon,CMR,1965,Male,
"Congo, Dem. Rep.",COD,1965,Male,
"Congo, Rep.",COG,1965,Male,
Colombia,COL,1965,Male,
Comoros,COM,1965,Male,
Cabo Verde,CPV,1965,Male,
Costa Rica,CRI,1965,Male,
Caribbean small states,CSS,1965,Male,
Cuba,CUB,1965,Male,
Curacao,CUW,1965,Male,
Cayman Islands,CYM,1965,Male,
Cyprus,CYP,1965,Male,
Czechia,CZE,1965,Male,
Germany,DEU,1965,Male,
Djibouti,DJI,1965,Male,
Dominica,DMA,1965,Male,
Denmark,DNK,1965,Male,
Dominican Republic,DOM,1965,Male,
Algeria,DZA,1965,Male,
East Asia & Pacific (excluding high income),EAP,1965,Male,
Early-demographic dividend,EAR,1965,Male,
East Asia & Pacific,EAS,1965,Male,
Europe & Central Asia (excluding high income),ECA,1965,Male,
Europe & Central Asia,ECS,1965,Male,
Ecuador,ECU,1965,Male,
"Egypt, Arab Rep.",EGY,1965,Male,
Euro area,EMU,1965,Male,
Eritrea,ERI,1965,Male,
Spain,ESP,1965,Male,
Estonia,EST,1965,Male,
Ethiopia,ETH,1965,Male,
European Union,EUU,1965,Male,
Fragile and conflict affected situations,FCS,1965,Male,
Finland,FIN,1965,Male,
Fiji,FJI,1965,Male,
France,FRA,1965,Male,
Faroe Islands,FRO,1965,Male,
"Micronesia, Fed. Sts.",FSM,1965,Male,
Gabon,GAB,1965,Male,
United Kingdom,GBR,1965,Male,
Georgia,GEO,1965,Male,
Ghana,GHA,1965,Male,
Gibraltar,GIB,1965,Male,
Guinea,GIN,1965,Male,
"Gambia, The",GMB,1965,Male,
Guinea-Bissau,GNB,1965,Male,
Equatorial Guinea,GNQ,1965,Male,
Greece,GRC,1965,Male,
Grenada,GRD,1965,Male,
Greenland,GRL,1965,Male,
Guatemala,GTM,1965,Male,
Guam,GUM,1965,Male,
Guyana,GUY,1965,Male,
High income,HIC,1965,Male,
"Hong Kong SAR, China",HKG,1965,Male,
Honduras,HND,1965,Male,
Heavily indebted poor countries (HIPC),HPC,1965,Male,
Croatia,HRV,1965,Male,
Haiti,HTI,1965,Male,
Hungary,HUN,1965,Male,
IBRD only,IBD,1965,Male,
IDA & IBRD total,IBT,1965,Male,
IDA total,IDA,1965,Male,
IDA blend,IDB,1965,Male,
Indonesia,IDN,1965,Male,
IDA only,IDX,1965,Male,
Isle of Man,IMN,1965,Male,
India,IND,1965,Male,
Not classified,INX,1965,Male,
Ireland,IRL,1965,Male,
"Iran, Islamic Rep.",IRN,1965,Male,
Iraq,IRQ,1965,Male,
Iceland,ISL,1965,Male,
Israel,ISR,1965,Male,
Italy,ITA,1965,Male,
Jamaica,JAM,1965,Male,
Jordan,JOR,1965,Male,
Japan,JPN,1965,Male,
Kazakhstan,KAZ,1965,Male,
Kenya,KEN,1965,Male,
Kyrgyz Republic,KGZ,1965,Male,
Cambodia,KHM,1965,Male,
Kiribati,KIR,1965,Male,
St. Kitts and Nevis,KNA,1965,Male,
"Korea, Rep.",KOR,1965,Male,
Kuwait,KWT,1965,Male,
Latin America & Caribbean (excluding high income),LAC,1965,Male,
Lao PDR,LAO,1965,Male,
Lebanon,LBN,1965,Male,
Liberia,LBR,1965,Male,
Libya,LBY,1965,Male,
St. Lucia,LCA,1965,Male,
Latin America & Caribbean,LCN,1965,Male,
Least developed countries: UN classification,LDC,1965,Male,
Low income,LIC,1965,Male,
Liechtenstein,LIE,1965,Male,
Sri Lanka,LKA,1965,Male,
Lower middle income,LMC,1965,Male,
Low & middle income,LMY,1965,Male,
Lesotho,LSO,1965,Male,
Late-demographic dividend,LTE,1965,Male,
Lithuania,LTU,1965,Male,
Luxembourg,LUX,1965,Male,
Latvia,LVA,1965,Male,
"Macao SAR, China",MAC,1965,Male,
St. Martin (French part),MAF,1965,Male,
Morocco,MAR,1965,Male,
Monaco,MCO,1965,Male,
Moldova,MDA,1965,Male,
Madagascar,MDG,1965,Male,
Maldives,MDV,1965,Male,
Middle East & North Africa,MEA,1965,Male,
Mexico,MEX,1965,Male,
Marshall Islands,MHL,1965,Male,
Middle income,MIC,1965,Male,
North Macedonia,MKD,1965,Male,
Mali,MLI,1965,Male,
Malta,MLT,1965,Male,
Myanmar,MMR,1965,Male,
Middle East & North Africa (excluding high income),MNA,1965,Male,
Montenegro,MNE,1965,Male,
Mongolia,MNG,1965,Male,
Northern Mariana Islands,MNP,1965,Male,
Mozambique,MOZ,1965,Male,
Mauritania,MRT,1965,Male,
Mauritius,MUS,1965,Male,
Malawi,MWI,1965,Male,
Malaysia,MYS,1965,Male,
North America,NAC,1965,Male,
Namibia,NAM,1965,Male,
New Caledonia,NCL,1965,Male,
Niger,NER,1965,Male,
Nigeria,NGA,1965,Male,
Nicaragua,NIC,1965,Male,
Netherlands,NLD,1965,Male,
Norway,NOR,1965,Male,
Nepal,NPL,1965,Male,
Nauru,NRU,1965,Male,
New Zealand,NZL,1965,Male,
OECD members,OED,1965,Male,
Oman,OMN,1965,Male,
Other small states,OSS,1965,Male,
Pakistan,PAK,1965,Male,
Panama,PAN,1965,Male,
Peru,PER,1965,Male,
Philippines,PHL,1965,Male,
Palau,PLW,1965,Male,
Papua New Guinea,PNG,1965,Male,
Poland,POL,1965,Male,
Pre-demographic dividend,PRE,1965,Male,
Puerto Rico,PRI,1965,Male,
"Korea, Dem. People's Rep.",PRK,1965,Male,
Portugal,PRT,1965,Male,
Paraguay,PRY,1965,Male,
West Bank and Gaza,PSE,1965,Male,
Pacific island small states,PSS,1965,Male,
Post-demographic dividend,PST,1965,Male,
French Polynesia,PYF,1965,Male,
Qatar,QAT,1965,Male,
Romania,ROU,1965,Male,
Russian Federation,RUS,1965,Male,
Rwanda,RWA,1965,Male,
South Asia,SAS,1965,Male,
Saudi Arabia,SAU,1965,Male,
Sudan,SDN,1965,Male,
Senegal,SEN,1965,Male,
Singapore,SGP,1965,Male,
Solomon Islands,SLB,1965,Male,
Sierra Leone,SLE,1965,Male,
El Salvador,SLV,1965,Male,
San Marino,SMR,1965,Male,
Somalia,SOM,1965,Male,
Serbia,SRB,1965,Male,
